Mean,STD,Skewness,Kurtosis,Peak-to-Peak,Zero-Crossing Rate,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,Sample_Entropy,File,Set,Channel
0.09955276548862457,38.397430419921875,-0.06420009583234787,-0.20471787452697754,258.6452941894531,260,8611283000.0,1759460000.0,951116800.0,1005761200.0,19990908.0,0.5948623996520325,F056_raw.fif,F,F056
-0.19537781178951263,47.43801498413086,-0.11222328990697861,0.5242729187011719,340.5967712402344,162,15531060000.0,2567647500.0,475854300.0,277161280.0,10350242.0,0.45955965527239956,F057_raw.fif,F,F057
-0.27600499987602234,32.99006271362305,-0.22955399751663208,-0.2528097629547119,200.03546142578125,285,4139174100.0,4221341700.0,503530140.0,224430240.0,6365190.0,0.6069020205743892,F058_raw.fif,F,F058
0.1563311070203781,43.3458251953125,-0.004954426549375057,0.6262187957763672,310.4449768066406,215,10901036000.0,3809174500.0,648092800.0,395606270.0,7534263.5,0.5176246039100816,F059_raw.fif,F,F059
-1.1159290075302124,293.4781799316406,-0.012616598047316074,0.22499418258666992,2119.46435546875,160,543278500000.0,99264850000.0,40729113000.0,36189647000.0,1007602940.0,0.4030718675702849,F060_raw.fif,F,F060
1.0629905462265015,95.5997543334961,-0.24123527109622955,0.713585376739502,727.6282958984375,238,58049290000.0,10016374000.0,4055125500.0,4062971600.0,128874380.0,0.4465042838489825,F061_raw.fif,F,F061
-0.11676107347011566,56.738773345947266,-0.30188778042793274,0.997654914855957,422.2259521484375,182,21735390000.0,3979220200.0,711108540.0,490570530.0,7490970.0,0.48032131693752234,F062_raw.fif,F,F062
0.5654661655426025,41.38706970214844,1.0696053504943848,3.1010122299194336,313.2728576660156,236,9855596000.0,2378621200.0,960508200.0,888192830.0,8420845.0,0.4541718203278013,F063_raw.fif,F,F063
1.0440216064453125,65.72504425048828,-0.16454243659973145,2.749551296234131,773.94189453125,201,26519886000.0,4987273000.0,1852183700.0,2307492000.0,55592132.0,0.4324922132971899,F064_raw.fif,F,F064
-0.5282305479049683,50.50312042236328,0.06906674057245255,0.5306177139282227,434.2218017578125,374,8039216600.0,5843611000.0,5281842000.0,2060133600.0,75100760.0,0.7156018972918321,F065_raw.fif,F,F065
-0.046492431312799454,54.1572265625,-0.9293850660324097,1.0462093353271484,369.3638610839844,181,16689831000.0,6632824300.0,846385400.0,420564100.0,10219286.0,0.43692949781272017,F066_raw.fif,F,F066
0.14612892270088196,47.39046859741211,-0.02597075328230858,0.6756563186645508,350.93560791015625,197,13611967000.0,3977796400.0,724107500.0,516283900.0,8059383.0,0.5175099429008079,F067_raw.fif,F,F067
-0.2738708257675171,33.848106384277344,-0.11467152088880539,-0.06514787673950195,227.46475219726562,267,4905391000.0,3864781600.0,522830400.0,280128740.0,9171540.0,0.6048744556254633,F068_raw.fif,F,F068
0.32396751642227173,25.433801651000977,-0.11066234856843948,0.5125865936279297,191.37408447265625,278,3323455500.0,1509389000.0,343867740.0,216828130.0,5333595.0,0.5854719887718433,F069_raw.fif,F,F069
1.688928246498108,111.11906433105469,1.636527419090271,4.193272113800049,912.5211181640625,188,72090220000.0,14491368000.0,6508274700.0,8741377000.0,61969056.0,0.36402755171401985,F070_raw.fif,F,F070
0.18017727136611938,24.370664596557617,-0.05929573252797127,0.11416244506835938,157.22097778320312,279,2346410200.0,2100895600.0,335549100.0,172283500.0,6129721.0,0.6067962550940724,F071_raw.fif,F,F071
0.1421421617269516,27.790916442871094,0.9468446373939514,6.158190727233887,361.6621398925781,318,3858240800.0,1247968400.0,775746800.0,532485250.0,20923758.0,0.6475828981199413,F072_raw.fif,F,F072
-0.2274482399225235,174.89076232910156,0.14840492606163025,0.33623361587524414,1150.89794921875,177,196076750000.0,42529770000.0,11249785000.0,6264548400.0,202558240.0,0.44119009496416944,F073_raw.fif,F,F073
-0.4798412621021271,65.31851959228516,0.051286470144987106,0.14311742782592773,493.09942626953125,321,18465720000.0,8816269000.0,5439385000.0,2831759000.0,99772880.0,0.6762133801931086,F074_raw.fif,F,F074
0.032207731157541275,22.882930755615234,-0.14123637974262238,-0.1798381805419922,141.75119018554688,291,1529938000.0,2295531000.0,365691140.0,192764420.0,6462382.0,0.632208562307637,F075_raw.fif,F,F075
-2.142864227294922,222.55548095703125,2.5376927852630615,7.778264999389648,1914.10205078125,108,313625800000.0,61973307000.0,21339080000.0,17044084000.0,417055840.0,0.11780222563541684,F076_raw.fif,F,F076
-0.1715673953294754,48.258914947509766,0.09412286430597305,0.3933429718017578,398.0966796875,355,8222364000.0,4634379300.0,4589051400.0,1995338800.0,62748460.0,0.7128847364358216,F077_raw.fif,F,F077
-0.5630760192871094,43.933231353759766,0.08068356662988663,0.3493967056274414,321.62628173828125,344,8351631400.0,2198732800.0,4074425300.0,1383214600.0,49140360.0,0.6848242843898734,F078_raw.fif,F,F078
-0.23452873528003693,50.73747253417969,0.02516877092421055,0.612349271774292,370.31787109375,197,17985038000.0,2547374600.0,520899600.0,458807800.0,30709676.0,0.5021430475138886,F079_raw.fif,F,F079
-0.0857255682349205,44.4917106628418,-0.11156219989061356,0.24717473983764648,351.9656677246094,372,6165932000.0,3903391700.0,5092387300.0,1369841400.0,53189370.0,0.7274448122973277,F080_raw.fif,F,F080
0.19944524765014648,23.899227142333984,-0.07721169292926788,-0.043259620666503906,156.3719024658203,301,1498094000.0,2644820200.0,390248480.0,230357520.0,10817857.0,0.6462623001439206,F081_raw.fif,F,F081
-0.10709723085165024,75.87088012695312,0.31030282378196716,-0.4236006736755371,413.2848815917969,149,41710670000.0,3887564000.0,1750401800.0,905201150.0,22487844.0,0.4404630283429025,F082_raw.fif,F,F082
-0.14612647891044617,22.762531280517578,-0.20096150040626526,-0.07306647300720215,152.79998779296875,288,1862430000.0,1904776300.0,350607140.0,209736220.0,8456298.0,0.6397004583120731,F083_raw.fif,F,F083
-0.39633920788764954,45.02650833129883,-0.15179592370986938,0.16598010063171387,286.93780517578125,220,11777498000.0,3002757400.0,1264326500.0,899770000.0,18640522.0,0.544703552090776,F084_raw.fif,F,F084
0.12010478973388672,18.963077545166016,-0.0775616392493248,0.07829022407531738,135.63453674316406,370,870156350.0,1437407200.0,450121760.0,238631650.0,13070611.0,0.7261430858744102,F085_raw.fif,F,F085
-0.6854696273803711,125.02041625976562,0.4056638479232788,1.7386689186096191,965.8455810546875,233,100207840000.0,15165572000.0,7537195500.0,7221303000.0,186944820.0,0.46736587438393473,F086_raw.fif,F,F086
0.12919314205646515,22.92063331604004,-0.44743698835372925,0.3205115795135498,158.02340698242188,239,2790227000.0,1255378700.0,201595580.0,143191100.0,5354471.0,0.5420439715565888,F087_raw.fif,F,F087
0.2860861122608185,20.311511993408203,-0.036557719111442566,-0.1685800552368164,126.31244659423828,316,1200931600.0,1670476200.0,345192300.0,202196110.0,7748755.5,0.6612803567217571,F088_raw.fif,F,F088
1.2610241174697876,59.450164794921875,0.18792188167572021,1.2649507522583008,494.65838623046875,335,16674413000.0,6764413400.0,3180302300.0,2452539400.0,72811140.0,0.6558942270668094,F089_raw.fif,F,F089
-0.07039306312799454,71.50735473632812,0.4551047682762146,0.7836203575134277,486.4782409667969,226,30814192000.0,9053109000.0,1690465700.0,1115487100.0,15339047.0,0.5110935001484661,F090_raw.fif,F,F090
-0.5079070925712585,84.83619689941406,-0.054295510053634644,-0.2418370246887207,570.4892578125,230,37639533000.0,16776162000.0,3537653500.0,2141503400.0,84529900.0,0.5937616511418712,F091_raw.fif,F,F091
0.4498618245124817,63.54093551635742,-0.8196694254875183,2.407754898071289,575.6664428710938,217,17618538000.0,11485381000.0,2620610800.0,2009146800.0,16325159.0,0.39208145158997093,F092_raw.fif,F,F092
-0.4619844853878021,28.795719146728516,-0.12500056624412537,0.5517654418945312,228.77481079101562,250,5391516000.0,906536000.0,286292900.0,307064700.0,18588542.0,0.604980852745603,F093_raw.fif,F,F093
0.0013597863726317883,42.3167724609375,-0.40261828899383545,0.6203439235687256,328.55828857421875,285,7067947000.0,5999463000.0,958796740.0,921010370.0,40724828.0,0.5923264465384922,F094_raw.fif,F,F094
0.7893559336662292,61.523502349853516,0.15324623882770538,0.6341061592102051,426.21929931640625,233,25709025000.0,3847504400.0,804160260.0,1097204700.0,76406910.0,0.5625071894777981,F095_raw.fif,F,F095
0.5190538763999939,63.6943473815918,0.11123958975076675,0.7031118869781494,451.6489562988281,309,20494635000.0,7191832000.0,3504131000.0,2553673200.0,81412460.0,0.6480979755843014,F096_raw.fif,F,F096
-0.4911775588989258,70.29335021972656,-0.0037470930255949497,0.03245401382446289,499.5223388671875,301,22114744000.0,10687139000.0,5422513700.0,2956028400.0,123304850.0,0.6691351728757363,F097_raw.fif,F,F097
0.4231812059879303,76.5252914428711,-1.9915859699249268,7.764171600341797,773.7946166992188,197,33945790000.0,11422795000.0,2610296300.0,1049250050.0,19336778.0,0.35407269562136906,F098_raw.fif,F,F098
-0.06319291144609451,25.27761459350586,-0.12635476887226105,-0.03445577621459961,171.7897186279297,270,2691277800.0,2129438100.0,327828260.0,195234270.0,5772411.5,0.6120147813221856,F099_raw.fif,F,F099
-0.06862106174230576,28.606849670410156,-0.4360848665237427,0.4217109680175781,194.66183471679688,279,3722818300.0,2299042800.0,509172060.0,309690400.0,9436860.0,0.5931572395375687,F100_raw.fif,F,F100
0.3248370587825775,48.40353775024414,-0.3083730638027191,0.6598188877105713,358.28167724609375,221,13235182000.0,4991899000.0,872511600.0,523707000.0,8967971.0,0.5384027187437439,N001_raw.fif,N,N001
-0.8962717652320862,63.546485900878906,0.06102161481976509,0.9763388633728027,513.5533447265625,230,22286326000.0,8964790000.0,1434166100.0,867752600.0,30375362.0,0.5127473662779767,N002_raw.fif,N,N002
0.088116355240345,44.053707122802734,-0.27267199754714966,0.35676097869873047,298.2519836425781,273,9980540000.0,4116854000.0,1429650800.0,703689600.0,30242308.0,0.5940783429577855,N003_raw.fif,N,N003
0.08534588664770126,44.34341812133789,-0.08467648923397064,0.4390144348144531,349.1872863769531,266,11286880000.0,3879997000.0,531540300.0,729166300.0,32042710.0,0.5923105722165378,N004_raw.fif,N,N004
1.8666261434555054,121.6374282836914,0.42906254529953003,0.5204026699066162,962.6810302734375,374,73111820000.0,21954327000.0,9565825000.0,18126090000.0,653059460.0,0.7528962528888783,N005_raw.fif,N,N005
0.3750333786010742,53.806697845458984,-0.22732707858085632,1.103151798248291,413.9150390625,217,17015337000.0,5253701000.0,1018526800.0,775421950.0,28981944.0,0.5082422993365026,N006_raw.fif,N,N006
-0.00926077738404274,45.58734893798828,0.17638051509857178,0.7213373184204102,383.9256591796875,217,13224583000.0,3269395000.0,423823550.0,487862850.0,20941888.0,0.5132438932471877,N007_raw.fif,N,N007
0.007977624423801899,32.27177429199219,-0.1533326804637909,0.40236353874206543,264.8172607421875,270,5940123600.0,1702503200.0,590273660.0,373431500.0,15491686.0,0.6089145711535086,N008_raw.fif,N,N008
-0.4146530330181122,62.092620849609375,0.22036781907081604,0.9023947715759277,507.8782958984375,282,23030436000.0,6029752300.0,1625980400.0,1555701100.0,50507136.0,0.5813207942990785,N009_raw.fif,N,N009
0.1338586062192917,34.81698989868164,-0.2559678554534912,0.8860135078430176,262.61273193359375,287,6978232300.0,2004641400.0,638004700.0,521209800.0,11468470.0,0.5811933137810184,N010_raw.fif,N,N010
-0.44965165853500366,22.302579879760742,-0.5444035530090332,1.6793885231018066,182.15438842773438,281,2867779800.0,811630900.0,189544620.0,175300600.0,8039979.5,0.5839085146911536,N011_raw.fif,N,N011
0.21419094502925873,57.864105224609375,-0.5183390378952026,2.198723793029785,508.2849426269531,230,19759415000.0,5760761300.0,1526458400.0,1011683260.0,23333880.0,0.46445277410315555,N012_raw.fif,N,N012
0.22667613625526428,32.88357162475586,-0.35310670733451843,0.4406111240386963,225.52798461914062,216,6883842000.0,1441528800.0,392309920.0,262544480.0,4937155.0,0.5336647206144063,N013_raw.fif,N,N013
0.39218011498451233,34.585540771484375,-0.2672595977783203,0.7687890529632568,247.2255859375,330,6114246000.0,2466817500.0,742532100.0,636272450.0,11527416.0,0.6151933521936392,N014_raw.fif,N,N014
0.8997961282730103,68.28277587890625,-0.044064074754714966,0.5622072219848633,542.6710205078125,339,23628560000.0,7603730400.0,3851065000.0,3392586200.0,207705520.0,0.7085248477064565,N015_raw.fif,N,N015
0.24860094487667084,42.5689697265625,-1.272998332977295,2.412652015686035,306.9966125488281,232,10895423000.0,2913654500.0,830962940.0,528330430.0,12846420.0,0.47007005256980455,N016_raw.fif,N,N016
1.1307660341262817,65.37773895263672,-0.0028071273118257523,0.9397091865539551,503.33294677734375,403,19198523000.0,7721473000.0,4005931000.0,4203279400.0,249715360.0,0.7457765838049774,N017_raw.fif,N,N017
-0.2762558162212372,33.16108703613281,-0.5372023582458496,2.3737339973449707,291.65472412109375,299,3837623800.0,4216518700.0,756878850.0,334939000.0,12523524.0,0.5739799788033095,N018_raw.fif,N,N018
-0.43602168560028076,52.10938262939453,0.045273296535015106,0.05957603454589844,363.25482177734375,204,17330313000.0,3943770400.0,715962750.0,624724700.0,28822084.0,0.5514653911828169,N019_raw.fif,N,N019
0.0031247257720679045,33.61476135253906,-0.18960560858249664,0.475985050201416,252.9624786376953,276,5436756500.0,3125410800.0,568631360.0,321661020.0,12670424.0,0.5994967711523433,N020_raw.fif,N,N020
0.13627706468105316,51.77373123168945,-0.48736241459846497,0.8076722621917725,368.42620849609375,206,16828069000.0,3827861500.0,1092944500.0,705333900.0,18598478.0,0.4843619551489132,N021_raw.fif,N,N021
-0.8202760219573975,49.61009216308594,-0.2368534952402115,0.30356407165527344,372.6672058105469,217,13524564000.0,5337719300.0,892535940.0,612166460.0,9827674.0,0.5285566498205028,N022_raw.fif,N,N022
0.0692615658044815,22.90256118774414,-0.12609180808067322,-0.1295335292816162,154.34603881835938,278,3195376600.0,767979500.0,188356540.0,218915260.0,13780131.0,0.6167887753189777,N023_raw.fif,N,N023
-0.08584525436162949,64.54743194580078,-0.12480985373258591,0.16424870491027832,462.65557861328125,254,25094527000.0,6101391000.0,1875546500.0,1710002400.0,87579810.0,0.6060386239031023,N024_raw.fif,N,N024
0.36394748091697693,42.3803825378418,-0.2749923765659332,0.4473874568939209,287.63323974609375,254,8448035000.0,5757174300.0,481609860.0,332552540.0,10938856.0,0.5711180598847846,N025_raw.fif,N,N025
0.19294922053813934,24.15453338623047,-0.10697057843208313,0.21925640106201172,171.62908935546875,225,3686499800.0,841538370.0,205155060.0,125839580.0,4765965.0,0.5447233909208689,N026_raw.fif,N,N026
0.004298352636396885,27.626901626586914,-0.04894660785794258,0.12267255783081055,191.11209106445312,260,4010152400.0,1737391900.0,418018140.0,230647360.0,6220607.0,0.5922940440607074,N027_raw.fif,N,N027
-0.10881777107715607,17.608585357666016,-0.42790892720222473,1.583725929260254,159.74111938476562,271,1661550300.0,708470500.0,110045896.0,86821680.0,3954499.2,0.5896205161666911,N028_raw.fif,N,N028
-0.010805710218846798,50.86863708496094,0.05716917663812637,0.1834878921508789,332.88262939453125,225,17681117000.0,2478919400.0,881842400.0,575703300.0,27863416.0,0.5344038863363076,N029_raw.fif,N,N029
0.014135485514998436,47.49229049682617,-0.21424363553524017,0.4026808738708496,335.4283447265625,238,15011773000.0,2267218400.0,1014577660.0,570706940.0,23850074.0,0.5445862476669231,N030_raw.fif,N,N030
0.3427417278289795,43.42850875854492,-0.2957080900669098,0.27167487144470215,281.4974670410156,260,8259826700.0,6689788400.0,559361660.0,272084060.0,6623696.5,0.5656339753659945,N031_raw.fif,N,N031
0.1208985298871994,35.46086883544922,-0.2816203236579895,0.761298656463623,260.69000244140625,281,7604387000.0,1873835500.0,612526600.0,426651780.0,10272611.0,0.557143376727499,N032_raw.fif,N,N032
0.4793091118335724,63.91646957397461,0.20530520379543304,0.21967172622680664,401.4888610839844,197,28633012000.0,4317373400.0,588061950.0,543109900.0,31586620.0,0.47874634969181046,N033_raw.fif,N,N033
-0.47468945384025574,64.85545349121094,-0.17621348798274994,0.6515235900878906,478.3305358886719,181,30837502000.0,2768345300.0,886087040.0,649565800.0,13229655.0,0.44886114015588513,N034_raw.fif,N,N034
0.14856478571891785,40.64349365234375,-0.29673510789871216,0.39627695083618164,310.04510498046875,247,8580009500.0,4454739500.0,395465820.0,395333340.0,14633868.0,0.5672820640235863,N035_raw.fif,N,N035
